author_id,pages,weight,rating_value_0,rating_value_1,rating_count_0,rating_count_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,price,bookformat_Comics,bookformat_Hardcover,bookformat_Kindle Edition,bookformat_Mass Market Paperback,bookformat_Paperback,bookformat_Spiral-bound,bookedition_First Edition,bookedition_Non first edition,bookedition_Unknown
1422,286.0,839.15,4.17,4.6,24802,1,16,4,16,13,4,13,15,16,12,19,0.3,0.22,0.11,0.09,0.08,0.08,0.04,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
323,103.0,4717.36,4.04,4.6,3892,108,15,4,13,13,13,13,13,8,12,13,0.94,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,1
170,387.0,712.14,3.76,4.2,7317,287,9,12,0,13,13,13,13,13,12,13,0.45,0.28,0.1,0.04,0.04,0.03,0.01,0.01,0.01,0.01,227960.0,0,1,0,0,0,0,0,0,1
256,304.0,839.15,3.83,4.6,8954,1,9,12,8,0,13,13,13,13,12,13,0.37,0.29,0.11,0.06,0.04,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2105,107.0,839.15,4.44,4.6,1852,1,15,13,13,12,13,13,13,13,12,13,0.85,0.04,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.0,,0,0,0,0,1,0,0,0,1
314,293.0,839.15,3.8,4.6,25688,1,4,13,4,13,4,13,13,13,12,13,0.58,0.09,0.08,0.06,0.04,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
414,208.0,789.25,4.0,4.6,2,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,360781.0,0,1,0,0,0,0,0,0,1
2204,342.0,839.15,4.35,4.6,42338,1,3,3,13,16,13,13,13,13,12,4,0.32,0.2,0.14,0.06,0.06,0.05,0.05,0.04,0.04,0.04,,0,1,0,0,0,0,0,0,1
2330,392.0,839.15,4.17,4.6,895,1,6,12,0,13,13,13,13,6,12,13,0.26,0.24,0.19,0.09,0.07,0.05,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1273,64.0,1310.88,4.43,4.6,51,14,15,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
1590,416.0,839.15,4.15,4.6,38192,1,19,13,4,3,4,13,13,7,14,18,0.3,0.21,0.12,0.1,0.07,0.05,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
252,256.0,839.15,3.98,4.6,5594,1,15,16,12,13,13,13,13,13,12,13,0.93,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.02,0.02,,0,1,0,0,0,0,0,0,1
2450,512.0,839.15,4.29,4.6,34596,1,4,19,13,4,15,13,13,4,12,13,0.5,0.18,0.09,0.09,0.06,0.03,0.03,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2629,624.0,839.15,4.46,4.6,6504,1,3,10,19,16,4,13,13,13,3,13,0.44,0.18,0.09,0.07,0.05,0.04,0.04,0.04,0.02,0.02,,0,1,0,0,0,0,0,0,1
1848,124.0,839.15,3.79,4.6,5372,1,15,12,13,13,13,13,13,13,12,13,0.88,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,,0,1,0,0,0,0,0,0,1
2367,383.0,839.15,4.12,4.6,9351,1,3,3,7,4,13,13,13,13,12,13,0.4,0.28,0.1,0.07,0.05,0.02,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1700,422.0,839.15,4.06,4.6,225718,1,3,19,16,3,4,13,3,13,12,13,0.5,0.23,0.07,0.05,0.04,0.04,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1352,362.0,839.15,3.59,4.6,13352,1,11,4,7,13,17,13,17,3,12,13,0.28,0.18,0.15,0.1,0.07,0.06,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
928,270.0,839.15,3.75,4.6,60095,1,19,13,16,4,4,13,11,13,12,13,0.34,0.22,0.11,0.1,0.06,0.04,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
703,80.0,839.15,4.25,4.6,1427,1,14,13,13,8,13,13,13,4,12,13,0.44,0.12,0.11,0.1,0.1,0.04,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
891,324.0,839.15,3.52,3.9,96254,4143,11,4,18,13,17,13,13,18,12,13,0.25,0.2,0.19,0.08,0.07,0.06,0.06,0.03,0.03,0.02,149712.0,0,1,0,0,0,0,0,0,1
2902,288.0,839.15,3.77,4.6,5302,1,12,8,9,13,0,13,13,13,12,13,0.31,0.17,0.17,0.15,0.05,0.05,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
1908,487.0,839.15,4.27,4.6,234743,1,4,4,13,13,13,13,13,13,12,4,0.52,0.17,0.08,0.07,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
343,457.0,517.09,4.11,4.6,36399,399,3,19,10,13,4,13,13,3,12,13,0.48,0.11,0.11,0.1,0.06,0.04,0.04,0.03,0.02,0.02,111309.0,0,1,0,0,0,0,0,0,1
1814,40.0,839.15,4.16,4.6,8048,1,14,13,8,13,4,13,3,13,12,13,0.66,0.11,0.06,0.05,0.05,0.03,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2149,322.0,521.63,3.99,4.3,59438,620,16,19,13,13,13,16,13,13,4,16,0.29,0.2,0.19,0.13,0.05,0.05,0.03,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2091,40.0,839.15,4.41,4.6,748,1,14,13,13,13,4,13,13,4,12,13,0.59,0.12,0.11,0.05,0.04,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
680,577.0,839.15,4.3,4.6,3709,1,12,0,13,9,13,13,13,13,12,13,0.29,0.25,0.14,0.13,0.06,0.05,0.04,0.03,0.01,0.01,,0,1,0,0,0,0,0,0,1
1623,245.0,839.15,3.75,4.6,7406,1,12,9,8,0,13,13,13,13,12,13,0.34,0.16,0.15,0.11,0.09,0.05,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2676,477.0,839.15,4.3,4.6,9958,1,12,13,17,6,13,13,13,13,12,13,0.36,0.19,0.18,0.11,0.03,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,1,0,0
432,40.0,839.15,4.52,4.6,3228,1,14,13,13,13,12,13,13,13,12,17,0.56,0.13,0.08,0.07,0.03,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
151,272.0,5170.95,4.6,4.6,5,1,12,13,9,13,13,13,13,13,12,13,0.37,0.37,0.15,0.11,0.05,0.04,0.03,0.03,0.02,0.02,375362.0,0,1,0,0,0,0,0,0,1
2006,76.0,839.15,4.33,4.6,7829,1,3,1,5,13,18,4,13,13,14,13,0.24,0.21,0.18,0.13,0.08,0.04,0.04,0.04,0.02,0.02,,0,0,0,0,1,0,0,0,1
1346,441.0,816.47,4.23,4.8,846,227,6,0,12,13,13,6,13,13,12,13,0.38,0.18,0.15,0.1,0.06,0.06,0.02,0.02,0.02,0.02,428490.0,0,1,0,0,0,0,0,0,1
1058,509.0,839.15,4.2,4.6,168472,1,4,4,13,13,3,4,13,13,17,4,0.38,0.2,0.16,0.11,0.05,0.03,0.02,0.02,0.01,0.01,,0,0,1,0,0,0,0,0,1
1051,370.0,839.15,4.1,4.6,311774,1,3,19,16,3,13,4,13,13,12,13,0.51,0.21,0.06,0.05,0.05,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
60,310.0,5805.98,4.17,4.7,27762,1095,11,4,4,13,13,13,18,13,16,13,0.51,0.15,0.11,0.05,0.04,0.04,0.03,0.03,0.02,0.02,114485.0,0,1,0,0,0,0,1,0,0
2539,48.0,839.15,4.34,4.6,792,1,15,13,13,14,12,13,13,13,12,13,0.95,0.02,0.02,0.01,0.01,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
576,32.0,839.15,4.54,4.6,4703,1,14,13,13,13,13,4,13,13,12,13,0.6,0.13,0.08,0.06,0.04,0.04,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
958,273.0,839.15,4.04,4.6,36249,1,12,17,13,13,13,13,13,13,12,13,0.4,0.22,0.2,0.04,0.03,0.03,0.03,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
2731,367.0,839.15,4.38,4.6,26805,1,12,13,13,6,13,13,13,9,12,13,0.35,0.16,0.12,0.12,0.09,0.04,0.04,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1076,357.0,2766.91,4.44,4.8,50930,1860,3,3,13,16,13,13,15,13,12,4,0.34,0.18,0.12,0.08,0.07,0.06,0.05,0.04,0.03,0.02,,0,0,0,1,0,0,0,0,1
474,313.0,839.15,3.59,4.6,40200,1,3,4,4,13,13,3,4,13,14,4,0.45,0.19,0.16,0.05,0.03,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2825,352.0,4717.36,3.58,4.4,3335,166,13,12,13,13,13,13,13,13,12,13,0.41,0.39,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,114774.0,0,0,0,0,1,0,0,0,1
2639,288.0,839.15,4.03,4.6,12640,1,16,19,13,13,13,4,15,13,12,13,0.23,0.21,0.18,0.18,0.05,0.05,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1982,336.0,839.15,3.73,4.6,14350,1,3,19,13,13,4,16,3,13,12,13,0.43,0.17,0.1,0.07,0.05,0.05,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
499,309.0,680.39,3.66,4.2,27301,869,4,4,11,13,13,13,13,13,4,13,0.41,0.19,0.13,0.07,0.06,0.05,0.03,0.03,0.02,0.02,215111.0,0,1,0,0,0,0,0,0,1
834,355.0,839.15,3.48,4.6,170886,1,4,4,13,13,13,13,4,13,4,18,0.43,0.22,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
1643,256.0,839.15,4.1,4.6,11850,1,15,16,12,13,13,13,13,13,12,13,0.9,0.04,0.02,0.02,0.01,0.01,0.0,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1220,336.0,839.15,4.25,4.6,9283,1,12,6,17,13,13,13,8,13,12,13,0.35,0.26,0.16,0.06,0.04,0.03,0.03,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
1474,436.0,839.15,4.22,4.6,22469,1,3,3,13,16,13,16,13,13,4,13,0.22,0.21,0.15,0.11,0.08,0.08,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
1223,304.0,839.15,4.13,4.6,3849,1,17,12,13,13,13,13,13,13,12,13,0.49,0.24,0.1,0.05,0.03,0.03,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
362,144.0,839.15,4.13,4.6,3415,1,1,5,13,13,3,13,13,13,12,4,0.37,0.26,0.09,0.06,0.05,0.04,0.04,0.04,0.04,0.02,,0,1,0,0,0,0,0,0,1
2140,328.0,839.15,4.36,4.6,27480,1,12,13,13,0,6,13,13,13,11,13,0.38,0.18,0.11,0.09,0.08,0.06,0.04,0.04,0.01,0.01,,0,1,0,0,0,0,0,0,1
761,368.0,839.15,4.13,4.6,18136,1,17,12,13,13,13,13,13,13,12,13,0.44,0.32,0.09,0.05,0.03,0.02,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1902,509.0,839.15,4.39,4.6,259707,1,4,4,13,13,13,13,13,13,12,13,0.5,0.19,0.07,0.07,0.06,0.03,0.03,0.02,0.01,0.01,,0,0,0,0,1,0,0,0,1
1167,320.0,839.15,3.99,4.6,45578,1,19,13,16,13,4,13,4,13,12,13,0.29,0.25,0.13,0.12,0.07,0.05,0.04,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
330,32.0,839.15,4.11,4.6,5498,1,14,13,8,13,13,13,3,4,12,13,0.56,0.12,0.07,0.05,0.05,0.05,0.04,0.04,0.01,0.01,,0,1,0,0,0,0,0,0,1
369,144.0,839.15,3.88,4.6,73229,1,5,1,4,4,18,13,3,13,12,11,0.42,0.25,0.1,0.05,0.05,0.04,0.03,0.03,0.02,0.01,,0,0,0,0,1,0,0,0,1
2119,427.0,839.15,4.1,4.6,7247,1,6,12,6,13,0,13,13,13,12,4,0.45,0.21,0.08,0.07,0.06,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
451,355.0,839.15,3.74,4.6,16075,1,11,18,18,4,13,13,17,13,12,13,0.33,0.19,0.16,0.15,0.04,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
531,403.0,771.11,3.78,4.4,31249,850,4,8,4,3,13,13,11,13,12,13,0.25,0.2,0.16,0.14,0.07,0.05,0.04,0.04,0.03,0.02,268961.0,0,1,0,0,0,0,0,0,1
1848,320.0,839.15,3.38,4.6,56752,1,4,13,4,13,13,4,13,4,4,13,0.38,0.18,0.17,0.06,0.05,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2787,304.0,839.15,4.16,4.8,2065,3984,2,13,13,12,13,13,13,13,12,13,0.72,0.14,0.07,0.05,0.01,0.01,0.0,0.0,0.0,0.02,,0,1,0,0,0,0,0,0,1
1272,266.0,839.15,5.0,4.6,2,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,86478.0,0,0,1,0,0,0,0,0,1
2045,336.0,839.15,3.76,4.6,6392,1,4,13,4,3,13,13,4,4,12,4,0.32,0.29,0.18,0.07,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2412,330.0,839.15,5.0,4.6,2,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
153,335.0,839.15,4.04,4.6,160185,1,4,4,13,13,4,13,13,4,12,13,0.39,0.37,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,1,0,0
2430,368.0,839.15,3.92,4.6,5395,1,12,9,13,13,0,13,13,13,11,13,0.36,0.21,0.12,0.1,0.07,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2926,427.0,839.15,4.14,4.6,4937,1,4,4,13,13,3,13,4,13,12,4,0.47,0.15,0.12,0.05,0.05,0.04,0.04,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
236,272.0,839.15,3.95,4.6,2210,1,2,12,13,13,13,13,13,13,12,13,0.47,0.17,0.16,0.11,0.03,0.01,0.01,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
1511,236.0,839.15,4.06,4.6,4611,1,10,7,3,13,11,4,13,13,17,13,0.28,0.27,0.13,0.07,0.06,0.05,0.05,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
149,473.0,839.15,4.15,4.6,40630,1,4,19,3,4,15,13,13,13,12,3,0.36,0.26,0.15,0.05,0.04,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2730,214.0,839.15,4.56,4.6,3388,1,13,16,16,13,13,3,13,3,12,4,0.23,0.18,0.16,0.16,0.12,0.06,0.03,0.02,0.02,0.02,,0,0,1,0,0,0,0,0,1
2878,209.0,839.15,3.88,4.6,16154,1,13,4,4,13,13,4,13,13,12,4,0.42,0.35,0.06,0.05,0.04,0.02,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
2742,448.0,839.15,4.2,4.6,46506,1,3,4,13,4,7,13,13,11,12,13,0.47,0.15,0.09,0.08,0.06,0.04,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
479,256.0,839.15,4.27,4.6,3654,1,12,9,13,13,0,13,13,13,12,6,0.25,0.25,0.13,0.11,0.09,0.06,0.05,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
558,224.0,5080.23,4.62,4.6,45,1,10,13,4,8,13,13,13,13,12,13,0.53,0.2,0.13,0.13,0.05,0.04,0.03,0.03,0.02,0.02,176565.0,0,1,0,0,0,0,0,0,1
251,413.0,839.15,3.78,4.6,15888,1,3,19,11,3,15,4,4,3,12,13,0.47,0.21,0.1,0.06,0.04,0.03,0.03,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2803,283.0,839.15,3.95,4.6,890042,1,12,9,8,0,13,13,13,13,12,13,0.3,0.18,0.16,0.11,0.08,0.06,0.04,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1864,538.0,839.15,4.33,4.6,35610,1,16,13,13,16,15,13,13,4,8,13,0.37,0.16,0.13,0.1,0.08,0.06,0.04,0.03,0.02,0.02,,0,0,0,0,1,0,0,0,1
2341,454.0,839.15,4.26,4.6,11543,1,3,4,13,13,4,13,13,4,3,4,0.61,0.1,0.06,0.05,0.05,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
2774,256.0,839.15,3.96,4.6,17914,1,16,16,13,4,13,4,13,13,8,16,0.36,0.29,0.14,0.09,0.03,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
215,400.0,839.15,4.22,4.6,31281,1,3,3,13,13,13,13,13,16,4,13,0.3,0.26,0.14,0.09,0.04,0.04,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2508,410.0,839.15,4.07,4.6,29944,1,16,16,13,13,13,13,13,4,14,13,0.38,0.18,0.16,0.09,0.07,0.04,0.03,0.02,0.02,0.01,,0,0,0,0,1,0,0,0,1
1700,546.0,839.15,4.58,4.6,266074,1,3,19,4,3,13,16,13,13,3,13,0.53,0.21,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,1,0,0
754,240.0,839.15,4.26,4.6,152,1,2,13,13,12,13,13,13,13,12,13,0.66,0.14,0.13,0.04,0.02,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2331,458.0,839.15,4.12,4.6,130309,1,3,19,4,13,13,4,13,7,12,13,0.41,0.25,0.12,0.05,0.03,0.03,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
760,368.0,839.15,4.2,4.6,72764,1,13,12,13,13,0,13,13,13,12,13,0.39,0.28,0.09,0.05,0.04,0.04,0.04,0.04,0.02,0.02,,0,1,0,0,0,0,0,0,1
1986,304.0,839.15,4.05,4.6,4425,1,3,10,19,13,13,4,13,3,12,13,0.38,0.16,0.14,0.06,0.06,0.06,0.04,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
813,240.0,839.15,3.38,4.6,10115,1,12,9,13,8,0,13,13,13,12,13,0.26,0.22,0.16,0.15,0.07,0.04,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
1218,256.0,839.15,4.17,4.6,15149,1,12,13,13,13,13,13,13,13,12,4,0.27,0.22,0.17,0.07,0.05,0.05,0.04,0.04,0.04,0.03,,0,1,0,0,0,0,0,0,1
2081,449.0,839.15,4.1,4.6,102265,1,13,19,16,4,13,4,13,13,11,13,0.33,0.31,0.16,0.06,0.04,0.04,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
1266,291.0,839.15,3.79,4.6,20478,1,9,12,8,13,13,0,13,13,12,13,0.26,0.24,0.17,0.09,0.07,0.05,0.04,0.04,0.03,0.02,,0,1,0,0,0,0,0,0,1
294,400.0,839.15,4.2,4.6,3838,1,6,12,0,13,13,13,13,13,12,13,0.29,0.28,0.13,0.07,0.07,0.05,0.04,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
1309,336.0,839.15,3.99,4.6,9713,1,2,13,12,13,13,13,13,13,12,13,0.66,0.16,0.11,0.05,0.01,0.01,0.01,0.0,0.0,0.0,,0,1,0,0,0,0,1,0,0
1267,34.0,839.15,4.2,4.6,1140,1,14,13,13,13,13,13,4,4,12,13,0.51,0.2,0.12,0.03,0.03,0.03,0.03,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
9,208.0,839.15,4.11,4.6,789,1,8,12,13,13,13,17,13,13,12,6,0.42,0.22,0.09,0.08,0.06,0.04,0.03,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
1382,288.0,839.15,3.72,4.6,10456,1,12,17,13,13,13,13,13,13,12,13,0.54,0.12,0.09,0.07,0.06,0.03,0.03,0.03,0.02,0.01,,0,1,0,0,0,0,0,0,1
1681,601.0,839.15,4.08,4.6,19935,1,3,19,13,13,3,13,4,16,12,13,0.47,0.18,0.06,0.06,0.05,0.05,0.05,0.04,0.02,0.02,,0,1,0,0,0,0,0,0,1
654,288.0,839.15,4.02,4.6,2740,1,9,13,12,8,0,13,13,13,12,13,0.34,0.16,0.14,0.1,0.07,0.06,0.04,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
417,360.0,839.15,4.22,4.6,1004,1,6,12,13,13,13,13,13,6,12,13,0.35,0.28,0.09,0.07,0.06,0.04,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
274,520.0,616.89,4.23,4.7,11289,301,19,11,18,7,13,13,13,4,16,4,0.26,0.22,0.12,0.12,0.08,0.05,0.04,0.04,0.04,0.03,119250.0,0,1,0,0,0,0,0,0,1
2201,371.0,839.15,3.84,4.6,22577,1,4,4,13,18,13,4,3,4,4,13,0.36,0.26,0.12,0.07,0.04,0.03,0.03,0.03,0.03,0.02,,0,1,0,0,0,0,0,0,1
2275,285.0,839.15,3.84,4.6,20482,1,12,9,8,13,13,13,13,0,12,13,0.24,0.19,0.13,0.11,0.09,0.07,0.06,0.05,0.04,0.03,,0,0,0,0,1,0,0,0,1
2646,408.0,3265.86,4.21,4.6,6506,135,3,13,13,3,13,16,13,13,14,13,0.4,0.12,0.11,0.1,0.07,0.06,0.05,0.03,0.03,0.02,,0,0,0,1,0,0,1,0,0
977,346.0,839.15,3.84,4.6,249996,1,18,4,11,18,13,13,13,18,12,4,0.24,0.19,0.17,0.1,0.09,0.08,0.05,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
2838,192.0,839.15,4.03,4.6,3807,1,15,13,13,13,3,13,13,13,4,13,0.73,0.06,0.06,0.04,0.03,0.03,0.01,0.01,0.01,0.01,,0,0,0,0,1,0,0,0,1
2325,372.0,839.15,4.13,4.6,213,1,12,9,0,13,6,13,13,13,12,13,0.34,0.12,0.12,0.1,0.1,0.07,0.05,0.05,0.05,0.02,,0,0,0,0,1,0,0,0,1
830,63.0,2902.99,4.23,4.2,191,3,15,4,4,4,13,13,13,13,12,13,1.0,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,216555.0,0,0,0,0,1,0,0,0,1
2040,352.0,839.15,4.47,4.6,1096,1,2,13,13,12,13,13,13,13,12,13,0.52,0.16,0.11,0.09,0.03,0.03,0.02,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
2692,416.0,839.15,4.24,4.6,65957,1,4,4,13,13,13,13,13,4,4,13,0.46,0.28,0.07,0.05,0.04,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
2642,330.0,839.15,4.68,4.6,44,1,4,13,4,4,13,13,13,13,12,13,0.69,0.19,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,0,0,1
1444,455.0,839.15,4.13,4.6,25057,1,4,19,3,7,13,13,4,6,12,13,0.19,0.19,0.17,0.13,0.08,0.07,0.07,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
806,161.0,839.15,3.96,4.6,9987,1,12,13,13,13,13,13,13,13,12,13,0.4,0.28,0.08,0.08,0.04,0.04,0.03,0.01,0.01,0.01,,0,1,0,0,0,0,0,0,1
660,352.0,839.15,3.89,4.6,28627,1,19,13,4,4,13,13,13,13,12,13,0.38,0.18,0.13,0.08,0.05,0.05,0.03,0.03,0.03,0.03,,0,1,0,0,0,0,0,0,1
1757,374.0,839.15,4.26,4.6,59151,1,4,4,13,13,13,13,4,13,12,13,0.49,0.24,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,,0,1,0,0,0,0,0,0,1
220,358.0,839.15,3.43,4.6,86678,1,4,13,13,4,13,4,4,13,12,13,0.54,0.08,0.07,0.07,0.05,0.05,0.04,0.04,0.03,0.03,,0,1,0,0,0,0,0,0,1
353,992.0,839.15,4.29,4.6,21502,1,3,4,3,3,13,13,13,13,4,13,0.74,0.07,0.06,0.03,0.02,0.02,0.02,0.02,0.01,0.01,,0,1,0,0,0,0,0,0,1
1686,266.0,526.17,3.94,4.5,8483,557,11,4,4,13,13,13,13,13,12,13,0.51,0.16,0.11,0.06,0.05,0.02,0.02,0.02,0.02,0.02,321801.0,0,1,0,0,0,0,0,0,1
1679,480.0,839.15,3.86,4.6,4667,1,4,4,13,16,11,13,13,13,12,16,0.55,0.15,0.1,0.07,0.03,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
2571,288.0,771.11,4.14,4.8,8795,176,1,5,7,13,3,4,13,13,4,13,0.29,0.28,0.18,0.08,0.04,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2315,277.0,6939.96,4.34,4.7,3901,539,12,9,13,0,13,13,13,13,12,13,0.44,0.17,0.16,0.06,0.05,0.03,0.02,0.02,0.02,0.02,548462.0,0,1,0,0,0,0,0,0,1
2273,502.0,703.07,4.01,4.6,69144,2799,4,13,4,16,13,13,13,16,4,13,0.61,0.12,0.12,0.05,0.03,0.02,0.02,0.02,0.01,0.01,165881.0,0,1,0,0,0,0,0,0,1
2452,253.0,839.15,4.22,4.6,49,1,12,4,4,4,13,13,13,13,12,13,0.39,0.2,0.12,0.08,0.05,0.04,0.03,0.03,0.02,0.02,,0,0,1,0,0,0,1,0,0
1455,448.0,839.15,3.92,4.6,3054,1,12,6,0,13,13,13,13,6,12,4,0.28,0.26,0.25,0.07,0.05,0.03,0.02,0.02,0.02,0.01,,0,1,0,0,0,0,0,0,1
397,280.0,839.15,3.73,4.6,75010,1,11,18,4,7,17,13,13,13,12,4,0.24,0.24,0.13,0.09,0.09,0.07,0.05,0.04,0.03,0.01,,0,1,0,0,0,0,0,0,1
1473,329.0,839.15,3.99,4.6,60954,3945,11,19,18,13,4,18,13,13,12,16,0.29,0.26,0.11,0.09,0.07,0.06,0.04,0.03,0.02,0.02,125313.0,0,1,0,0,0,0,0,0,1
2926,355.0,839.15,4.13,4.6,7004,1,4,4,13,3,13,4,13,13,4,13,0.49,0.14,0.12,0.05,0.04,0.04,0.03,0.03,0.03,0.02,,0,0,0,0,1,0,0,0,1
326,294.0,839.15,4.08,4.5,50541,5643,4,18,4,7,11,13,13,13,12,18,0.19,0.18,0.17,0.16,0.09,0.07,0.04,0.04,0.04,0.03,86478.0,0,0,1,0,0,0,0,0,1
149,389.0,839.15,3.9,4.6,66836,1,19,4,16,3,13,4,13,13,12,13,0.26,0.25,0.18,0.12,0.05,0.04,0.03,0.03,0.02,0.02,,0,1,0,0,0,0,0,0,1
2371,418.0,539.77,4.29,4.5,113811,181,19,13,3,13,15,3,13,13,14,4,0.23,0.18,0.17,0.13,0.09,0.05,0.05,0.04,0.03,0.03,136285.0,0,1,0,0,0,0,0,0,1
